student_id,gender,age_band,ses_band,region_band,entry_score_band,international_flag
S00611,Female,<=20,Medium,International,Low,True
S00612,Male,21-25,Medium,Local,Low,False
S00613,Male,<=20,High,Local,Medium,False
S00614,Female,<=20,Medium,Regional,Low,False
S00615,Male,<=20,Medium,International,Medium,True
S00616,Male,<=20,Low,Regional,Medium,False
S00617,Female,26-34,Low,Local,Medium,False
S00618,Female,26-34,High,Local,Medium,False
S00619,Male,<=20,Medium,Local,Medium,False
S00620,Male,<=20,Medium,Local,Low,False
S00621,Female,<=20,Medium,Local,Low,False
S00622,Female,<=20,High,Local,Low,False
S00623,Female,21-25,Medium,Regional,Medium,False
S00624,Female,26-34,Medium,Local,Low,False
S00625,Male,35+,Medium,Local,Medium,False
S00626,Female,21-25,Low,Local,High,False
S00627,Female,21-25,High,Local,Low,False
S00628,Male,<=20,High,Local,High,False
S00629,Female,<=20,High,Regional,High,False
S00630,Female,<=20,High,Local,High,False
S00631,Male,21-25,High,Regional,High,False
S00632,Male,21-25,Medium,Local,Low,False
S00633,Male,<=20,High,Local,Low,False
S00634,Male,<=20,Medium,Local,Low,False
S00635,Female,<=20,Low,Local,Low,False
S00636,Female,35+,Medium,Regional,Medium,False
S00637,Male,<=20,High,Regional,High,False
S00638,Female,21-25,Medium,Local,Medium,False
S00639,Female,21-25,High,Local,Low,False
S00640,Female,<=20,Low,Local,Medium,False
S00641,Female,21-25,Medium,International,Low,True
S00642,Female,26-34,Medium,Local,Medium,False
S00643,Female,<=20,Low,Regional,Medium,False
S00644,Female,26-34,Low,Local,High,False
S00645,Female,<=20,Low,Local,Medium,False
S00646,Male,<=20,High,Local,Medium,False
S00647,Male,26-34,Low,Local,Low,False
S00648,Male,21-25,Low,Local,High,False
S00649,Male,35+,Low,Local,Medium,False
S00650,Male,21-25,Medium,Local,Medium,False
S00651,Female,26-34,Medium,Local,High,False
S00652,Male,21-25,Medium,Local,Medium,False
S00653,Male,21-25,Medium,Local,Medium,False
S00654,Male,21-25,Low,Local,Low,False
S00655,Female,<=20,Medium,Local,Medium,False
S00656,Female,26-34,High,Local,High,False
S00657,Female,<=20,Low,Local,Low,False
S00658,Female,<=20,Medium,Local,High,False
S00659,Male,<=20,Low,Regional,Medium,False
S00660,Male,21-25,Low,Local,Medium,False
S00661,Female,<=20,Medium,International,Medium,True
S00662,Non-binary,<=20,Medium,Local,Low,False
S00663,Male,26-34,Low,International,Low,True
S00664,Female,<=20,Medium,Regional,Medium,False
S00665,Female,21-25,High,Regional,Medium,False
S00666,Female,<=20,High,International,High,True
S00667,Female,<=20,High,Local,Medium,False
S00668,Female,<=20,Medium,Local,Medium,False
S00669,Female,21-25,Medium,Local,Low,False
S00670,Female,<=20,Medium,Local,Medium,False
S00671,Female,26-34,Low,Local,Medium,False
S00672,Male,<=20,Medium,Local,Medium,False
S00673,Female,<=20,Medium,Local,High,False
S00674,Male,<=20,Low,Local,High,False
S00675,Female,<=20,High,Local,Medium,False
S00676,Non-binary,21-25,Low,Local,High,False
S00677,Female,26-34,Medium,International,Medium,True
S00678,Female,21-25,Low,Local,High,False
S00679,Male,<=20,Medium,Local,Medium,False
S00680,Male,<=20,Low,Local,Low,False
S00681,Male,<=20,Low,Regional,High,False
S00682,Female,35+,Medium,Local,Low,False
S00683,Female,<=20,Medium,International,Medium,True
S00684,Male,21-25,Medium,Local,Low,False
S00685,Male,<=20,Low,Local,Medium,False
S00686,Male,<=20,Medium,International,Medium,True
S00687,Male,<=20,Medium,International,Medium,True
S00688,Female,<=20,Medium,Local,High,False
S00689,Male,21-25,High,Local,Low,False
S00690,Female,<=20,Medium,Regional,Medium,False
S00691,Female,21-25,Medium,Local,Low,False
S00692,Female,<=20,High,Local,Low,False
S00693,Male,35+,High,Local,Medium,False
S00694,Female,<=20,High,Local,High,False
S00695,Female,26-34,Medium,Regional,Low,False
S00696,Male,21-25,Medium,Local,Medium,False
S00697,Female,35+,Low,International,Low,True
S00698,Male,<=20,Medium,Local,High,False
S00699,Female,21-25,High,Local,Medium,False
S00700,Female,<=20,Medium,Local,Medium,False
S00701,Male,<=20,High,Regional,High,False
S00702,Female,<=20,Medium,International,Medium,True
S00703,Female,<=20,Medium,Regional,High,False
S00704,Female,35+,High,Local,High,False
S00705,Female,<=20,Medium,International,Medium,True
S00706,Non-binary,21-25,High,International,Medium,True
S00707,Female,21-25,Medium,Local,Low,False
S00708,Male,<=20,Medium,Local,High,False
S00709,Female,21-25,Medium,Local,Medium,False
S00710,Male,<=20,High,Local,Medium,False
S00711,Male,21-25,Medium,International,Medium,True
S00712,Male,<=20,Low,Local,Medium,False
S00713,Female,26-34,Medium,Local,Low,False
S00714,Female,21-25,Medium,Local,Medium,False
S00715,Female,35+,Low,Local,Low,False
S00716,Male,<=20,Medium,Regional,Low,False
S00717,Male,<=20,Low,Local,Low,False
S00718,Male,<=20,Medium,Local,Medium,False
S00719,Female,<=20,High,International,Medium,True
S00720,Male,<=20,Medium,Regional,Medium,False
S00721,Male,21-25,High,Local,Low,False
S00722,Female,<=20,Medium,Local,Medium,False
S00723,Female,<=20,High,Local,Medium,False
S00724,Male,26-34,Low,Regional,Medium,False
S00725,Male,21-25,Low,Regional,High,False
S00726,Male,<=20,High,Local,Low,False
S00727,Female,<=20,Medium,Regional,High,False
S00728,Male,<=20,Low,Local,Medium,False
S00729,Female,<=20,High,Local,Medium,False
S00730,Female,21-25,Medium,Local,Medium,False
S00731,Female,<=20,High,Local,Medium,False
S00732,Male,26-34,Medium,Local,Medium,False
S00733,Male,21-25,Medium,Regional,Medium,False
S00734,Male,21-25,Medium,Local,Low,False
S00735,Female,<=20,Medium,Regional,Medium,False
S00736,Male,<=20,Medium,Regional,Medium,False
S00737,Female,21-25,Medium,Regional,Medium,False
S00738,Male,<=20,Low,Local,Low,False
S00739,Female,<=20,Low,Local,Low,False
S00740,Female,<=20,Low,Local,Low,False
S00741,Female,<=20,High,Local,Low,False
S00742,Female,21-25,Medium,Regional,Low,False
S00743,Male,<=20,Medium,Local,Low,False
S00744,Male,<=20,High,Local,Medium,False
S00745,Female,<=20,Medium,Local,Medium,False
S00746,Male,21-25,High,International,High,True
S00747,Female,26-34,Medium,Local,High,False
S00748,Male,26-34,Low,Local,Low,False
S00749,Male,<=20,Medium,Regional,Low,False
S00750,Male,<=20,Medium,Local,Medium,False
S00751,Female,<=20,High,Local,Low,False
S00752,Male,21-25,Medium,Local,Medium,False
S00753,Male,21-25,Low,Local,Medium,False
S00754,Female,21-25,Medium,Local,Medium,False
S00755,Female,<=20,Medium,Local,High,False
S00756,Male,21-25,Low,International,High,True
S00757,Male,<=20,Medium,Regional,High,False
S00758,Male,21-25,High,International,Low,True
S00759,Male,<=20,High,Local,High,False
S00760,Male,21-25,Medium,Local,Medium,False
S00761,Female,<=20,Medium,International,Medium,True
S00762,Female,<=20,Low,Local,High,False
S00763,Female,21-25,Medium,Regional,High,False
S00764,Male,<=20,Medium,Local,Medium,False
S00765,Female,21-25,Medium,Regional,Medium,False
S00766,Male,21-25,Low,International,Medium,True
S00767,Male,21-25,High,Local,Medium,False
S00768,Male,<=20,High,Local,High,False
S00769,Female,<=20,Medium,Local,Medium,False
S00770,Male,21-25,Low,Local,Medium,False
S00771,Female,<=20,Low,Local,Medium,False
S00772,Male,21-25,Low,Regional,Low,False
S00773,Female,<=20,Medium,Local,High,False
S00774,Female,<=20,Low,Local,Low,False
S00775,Male,<=20,High,Local,Medium,False
S00776,Female,<=20,High,Local,High,False
S00777,Female,<=20,Medium,Local,Medium,False
S00778,Male,21-25,Medium,Regional,High,False
S00779,Male,21-25,Medium,Regional,High,False
S00780,Male,<=20,High,Local,Low,False
S00781,Male,35+,High,Local,Medium,False
S00782,Male,<=20,Low,Regional,Medium,False
S00783,Female,26-34,Low,Local,Medium,False
S00784,Female,21-25,Medium,Local,Medium,False
S00785,Female,21-25,Medium,Local,Medium,False
S00786,Male,<=20,Low,Local,Low,False
S00787,Male,<=20,Medium,Local,Medium,False
S00788,Female,<=20,Medium,International,Low,True
S00789,Female,21-25,Low,Local,Low,False
S00790,Male,<=20,High,International,Medium,True
S00791,Female,21-25,Low,Local,Medium,False
S00792,Male,<=20,Medium,Regional,Low,False
S00793,Male,21-25,Medium,Local,Medium,False
S00794,Male,<=20,Medium,Local,Medium,False
S00795,Female,<=20,Medium,Regional,High,False
S00796,Male,<=20,Medium,Regional,Medium,False
S00797,Male,<=20,High,Local,Low,False
S00798,Male,<=20,Medium,Regional,Medium,False
S00799,Male,21-25,Medium,Local,Medium,False
S00800,Male,<=20,Medium,Regional,Medium,False
S00801,Male,<=20,Medium,Regional,Medium,False
S00802,Female,21-25,High,Local,Low,False
S00803,Male,<=20,Low,Local,Medium,False
S00804,Male,26-34,Low,Local,Low,False
S00805,Female,35+,Medium,International,Medium,True
S00806,Male,<=20,Low,Local,High,False
S00807,Male,<=20,High,Local,Medium,False
S00808,Male,<=20,Medium,Local,Low,False
S00809,Female,21-25,Medium,Regional,High,False
S00810,Female,21-25,High,Local,Medium,False
S00811,Non-binary,21-25,Medium,Regional,Low,False
S00812,Male,21-25,Medium,International,Medium,True
S00813,Female,<=20,Low,Local,Medium,False
S00814,Male,21-25,Medium,Local,Medium,False
S00815,Male,21-25,Low,International,Low,True
S00816,Male,21-25,Medium,Local,Medium,False
S00817,Male,26-34,Medium,Regional,Low,False
S00818,Female,21-25,Medium,Regional,Medium,False
S00819,Female,<=20,Medium,Regional,Medium,False
S00820,Female,<=20,Low,Local,Medium,False
S00821,Male,<=20,High,Local,Low,False
S00822,Female,<=20,Low,Regional,High,False
S00823,Female,35+,High,Local,Medium,False
S00824,Female,<=20,Medium,Regional,Medium,False
S00825,Male,21-25,Medium,Local,Medium,False
S00826,Male,<=20,Medium,Local,Low,False
S00827,Female,<=20,High,Local,Medium,False
S00828,Female,26-34,Low,International,Medium,True
S00829,Male,26-34,Medium,Local,Medium,False
S00830,Female,<=20,High,Local,Low,False
S00831,Female,<=20,High,International,Medium,True
S00832,Female,<=20,Medium,Regional,Medium,False
S00833,Female,<=20,High,International,High,True
S00834,Female,<=20,Medium,Local,Medium,False
S00835,Male,<=20,Low,Regional,Low,False
S00836,Female,35+,Medium,Local,High,False
S00837,Male,21-25,Medium,Regional,Medium,False
S00838,Female,26-34,Medium,Regional,Medium,False
S00839,Male,21-25,Medium,Local,Medium,False
S00840,Male,<=20,Medium,Local,Medium,False
S00841,Female,26-34,Low,Regional,Medium,False
S00842,Male,<=20,High,Local,Low,False
S00843,Female,26-34,Low,Regional,High,False
S00844,Male,<=20,High,Local,Low,False
S00845,Female,<=20,High,International,Medium,True
S00846,Female,26-34,High,Local,Low,False
S00847,Female,21-25,High,Local,Medium,False
S00848,Prefer not to say,26-34,Low,Local,Medium,False
S00849,Male,26-34,Medium,Local,Medium,False
S00850,Male,<=20,Low,Local,Medium,False
S00851,Female,<=20,Low,Local,Low,False
S00852,Male,<=20,Medium,Local,Medium,False
S00853,Female,21-25,Low,Regional,Medium,False
S00854,Male,21-25,High,Local,Medium,False
S00855,Female,<=20,High,Regional,Low,False
S00856,Female,21-25,Medium,Local,High,False
S00857,Female,21-25,Medium,Local,Medium,False
S00858,Female,<=20,Medium,Local,Medium,False
S00859,Male,21-25,High,Local,Medium,False
S00860,Female,21-25,Medium,Local,Medium,False
S00861,Male,26-34,Low,Local,Low,False
S00862,Female,<=20,Medium,Local,Medium,False
S00863,Male,<=20,Medium,Local,Medium,False
S00864,Female,<=20,High,Local,Low,False
S00865,Female,<=20,Low,Local,Medium,False
S00866,Male,35+,Low,Local,High,False
S00867,Female,<=20,High,Regional,Medium,False
S00868,Female,21-25,High,Local,High,False
S00869,Male,<=20,High,Local,Low,False
S00870,Male,<=20,Medium,Local,Low,False
S00871,Female,<=20,Medium,Local,High,False
S00872,Female,21-25,Medium,Local,Medium,False
S00873,Male,21-25,Low,Regional,High,False
S00874,Female,<=20,Medium,Regional,Low,False
S00875,Female,26-34,Low,Local,High,False
S00876,Female,<=20,Medium,Local,Medium,False
S00877,Male,<=20,High,Local,Low,False
S00878,Male,<=20,Medium,Local,Medium,False
S00879,Female,<=20,High,International,Medium,True
S00880,Female,26-34,Low,Regional,Low,False
S00881,Female,<=20,Medium,Local,High,False
S00882,Male,<=20,Medium,International,Medium,True
S00883,Female,<=20,Medium,Local,Medium,False
S00884,Female,21-25,Medium,Local,Low,False
S00885,Male,<=20,High,Local,Medium,False
S00886,Female,21-25,Low,Local,Low,False
S00887,Male,<=20,High,Regional,Medium,False
S00888,Female,<=20,Low,Regional,Medium,False
S00889,Female,21-25,High,Local,Medium,False
S00890,Female,<=20,Medium,Local,Medium,False
S00891,Male,26-34,High,Regional,Low,False
S00892,Male,<=20,Medium,Regional,High,False
S00893,Male,21-25,Low,Local,Medium,False
S00894,Female,<=20,High,Local,Medium,False
S00895,Male,21-25,Low,Regional,Medium,False
S00896,Female,<=20,Low,Regional,Medium,False
S00897,Female,<=20,High,Regional,High,False
S00898,Male,<=20,Low,Local,High,False
S00899,Female,<=20,Low,Local,High,False
S00900,Female,<=20,Medium,Regional,Medium,False
S00901,Female,<=20,High,Regional,Low,False
S00902,Female,21-25,Low,Local,Medium,False
S00903,Female,21-25,Medium,Local,Low,False
S00904,Male,21-25,Medium,International,Low,True
S00905,Female,21-25,High,International,Low,True
S00906,Male,<=20,High,Regional,Low,False
S00907,Male,<=20,Medium,Local,Medium,False
S00908,Female,<=20,Medium,Regional,Medium,False
S00909,Female,21-25,Medium,Local,Medium,False
S00910,Female,<=20,Low,Regional,High,False
S00911,Male,<=20,Medium,Local,Medium,False
S00912,Female,21-25,High,Regional,High,False
S00913,Male,<=20,Medium,Local,Medium,False
S00914,Female,26-34,Low,Regional,Medium,False
S00915,Male,26-34,Medium,Local,Low,False
S00916,Female,<=20,Medium,Local,Medium,False
S00917,Female,<=20,Medium,Regional,High,False
S00918,Male,<=20,Medium,Local,Low,False
S00919,Male,21-25,Medium,Local,High,False
S00920,Female,<=20,Low,International,Medium,True
S00921,Male,21-25,High,Local,Low,False
S00922,Female,21-25,Medium,Regional,Medium,False
S00923,Male,<=20,Low,Local,Medium,False
S00924,Male,<=20,Medium,Regional,Low,False
S00925,Female,21-25,High,Regional,Medium,False
S00926,Female,<=20,High,Regional,Medium,False
S00927,Female,21-25,Medium,International,Medium,True
S00928,Male,<=20,Low,Local,Medium,False
S00929,Male,21-25,Low,Regional,High,False
S00930,Female,26-34,Low,Regional,Low,False
S00931,Female,26-34,Medium,Local,Medium,False
S00932,Male,<=20,Medium,Local,Medium,False
S00933,Non-binary,<=20,Medium,International,High,True
S00934,Male,21-25,Medium,Local,Medium,False
S00935,Female,<=20,Low,Local,Medium,False
S00936,Female,<=20,Low,Local,High,False
S00937,Female,26-34,Medium,Local,Medium,False
S00938,Male,<=20,Low,Regional,Low,False
S00939,Female,<=20,Low,Local,Medium,False
S00940,Male,<=20,Medium,Local,Medium,False
S00941,Female,21-25,High,Regional,Low,False
S00942,Male,21-25,Medium,Local,Medium,False
S00943,Male,<=20,High,Regional,Medium,False
S00944,Male,<=20,Medium,Regional,Low,False
S00945,Female,<=20,Medium,Regional,Low,False
S00946,Female,21-25,Low,Regional,Medium,False
S00947,Female,<=20,High,Local,High,False
S00948,Male,26-34,Low,Local,Low,False
S00949,Male,<=20,Low,Local,Medium,False
S00950,Male,35+,Low,Local,Medium,False
S00951,Male,<=20,High,Local,Medium,False
S00952,Male,21-25,High,Local,High,False
S00953,Female,<=20,Medium,Local,Medium,False
S00954,Male,<=20,Medium,Local,Medium,False
S00955,Female,26-34,Medium,Local,High,False
S00956,Female,26-34,High,Local,Low,False
S00957,Male,<=20,Medium,Local,Low,False
S00958,Female,21-25,High,Local,Medium,False
S00959,Female,21-25,Medium,Regional,Medium,False
S00960,Male,26-34,Medium,Regional,Low,False
S00961,Female,<=20,High,Regional,Medium,False
S00962,Male,<=20,Low,Regional,Medium,False
S00963,Female,<=20,High,Regional,High,False
S00964,Female,<=20,Medium,Local,Low,False
S00965,Female,26-34,High,Local,Medium,False
S00966,Female,<=20,Medium,Regional,Medium,False
S00967,Male,<=20,Medium,Local,Medium,False
S00968,Female,21-25,Medium,Local,Medium,False
S00969,Male,21-25,Medium,Local,High,False
S00970,Female,<=20,Medium,Local,Low,False
S00971,Male,<=20,High,Regional,Medium,False
S00972,Male,26-34,Medium,Local,Low,False
S00973,Male,<=20,Low,Local,Medium,False
S00974,Female,21-25,High,Local,High,False
S00975,Female,21-25,Low,Regional,High,False
S00976,Female,<=20,Medium,Regional,Medium,False
S00977,Male,26-34,Low,Local,High,False
S00978,Female,21-25,High,Regional,Medium,False
S00979,Male,<=20,Low,Local,Low,False
S00980,Male,21-25,Low,Regional,High,False
S00981,Female,21-25,High,Regional,Low,False
S00982,Male,21-25,High,International,Low,True
S00983,Female,26-34,Low,Local,Medium,False
S00984,Female,<=20,Medium,Local,Medium,False
S00985,Male,<=20,High,Local,Low,False
S00986,Male,<=20,Low,Local,High,False
S00987,Male,<=20,High,Local,Medium,False
S00988,Female,<=20,Medium,Local,Medium,False
S00989,Female,26-34,Medium,Local,Medium,False
S00990,Male,21-25,Medium,International,Medium,True
S00991,Male,21-25,Medium,Local,Medium,False
S00992,Male,21-25,Low,International,High,True
S00993,Female,21-25,Medium,Regional,High,False
S00994,Male,<=20,Low,Regional,Medium,False
S00995,Female,26-34,Medium,International,High,True
S00996,Female,<=20,Low,Regional,Medium,False
S00997,Male,26-34,High,Regional,Low,False
S00998,Female,21-25,Medium,Local,Medium,False
S00999,Male,<=20,Medium,Local,Low,False
S01000,Female,21-25,Medium,International,Low,True
S01001,Female,<=20,Medium,Local,High,False
S01002,Male,<=20,Medium,Local,Medium,False
S01003,Male,21-25,Medium,Regional,Low,False
S01004,Male,<=20,Low,Local,Medium,False
S01005,Male,<=20,Low,Regional,High,False
S01006,Male,26-34,Medium,Local,High,False
S01007,Male,21-25,High,Local,Medium,False
S01008,Male,26-34,Low,Local,Medium,False
S01009,Female,21-25,Low,International,Medium,True
S01010,Female,<=20,Low,Local,Medium,False
S01011,Female,<=20,Medium,Regional,Medium,False
S01012,Non-binary,21-25,Medium,Local,Medium,False
S01013,Male,35+,High,Local,Medium,False
S01014,Female,<=20,Low,Local,High,False
S01015,Male,26-34,Low,Local,Medium,False
S01016,Male,26-34,Medium,Local,Low,False
S01017,Female,21-25,Medium,Local,Medium,False
S01018,Male,26-34,Medium,Local,Low,False
S01019,Male,<=20,Low,Local,Medium,False
S01020,Female,35+,High,Regional,Low,False
S01021,Male,21-25,Medium,Local,Medium,False
S01022,Female,<=20,Medium,Local,High,False
S01023,Male,26-34,Medium,Local,Medium,False
S01024,Non-binary,<=20,Low,International,Low,True
S01025,Male,<=20,High,Regional,High,False
S01026,Female,21-25,High,Regional,Medium,False
S01027,Male,<=20,Medium,Local,Medium,False
S01028,Male,<=20,Medium,Regional,Medium,False
S01029,Female,21-25,Low,Regional,High,False
S01030,Male,<=20,Medium,International,Low,True
S01031,Female,<=20,Medium,Local,Medium,False
